4200;362
1600;363
2100;364
1500;365
1500;366
1100;367
1600;368
1100;369
1800;370
1200;371
3600;372
900;373
1000;374
2100;375
1000;376
1200;377
1200;378
2200;379
1700;380
2800;381
2700;382
900;383
1600;384
900;385
2100;386
900;387
1600;388
1600;389
1200;390
3000;391
800;392
1000;393
1100;394
1700;395
1200;396
1200;397
3400;398
1000;399
1100;400
2300;401
1600;402
1200;403
4400;404
800;405
800;406
1000;407
1500;408
1500;409
1000;410
3100;411
900;412
1000;413
2000;414
900;415
1500;416
1600;417
1000;418
1100;419
2700;420
1000;421
2100;422
2000;423
2000;424
900;425
1000;426
1000;427
2200;428
1000;429
1700;430
1200;431
2700;432
1600;433
2900;434
1200;435
2300;436
1700;437
1200;438
1800;439
1200;440
2500;441
1200;442
3000;443
1200;444
1300;445
1400;446
1500;447
2100;448
2100;449
2000;450
3500;451
1300;452
3400;453
1100;454
1200;455
1800;456
2300;457
1200;458
1300;459
1400;460
1400;461
1500;462
2600;463
2000;464
1500;465
2100;466
3600;467
1300;468
2300;469
1300;470
1900;471
1400;472
2000;473
2000;474
1500;475
4500;476
1100;477
1800;478
1600;479
1200;480
2300;481
2300;482
1200;483
1300;484
1400;485
3900;486
1200;487
1600;488
1200;489
2300;490
1300;491
1300;492
1900;493
1900;494
2800;495
3900;496
700;497
1300;498
800;499
1300;500
1800;501
900;502
900;503
2400;504
900;505
5600;506
900;507
1500;508
1100;509
1700;510
1200;511
1700;512
1200;513
3200;514
2200;515
2000;516
1000;517
1600;518
1400;519
2900;520
800;521
800;522
1400;523
1900;524
900;525
1300;526
900;527
1400;528
1000;529
1500;530
1100;531
1200;532
2200;533
1200;534
2300;535
1200;536
3200;537
1500;538
1000;539
1100;540
2700;541
900;542
1500;543
1100;544
1600;545
1200;546
1700;547
2200;548
1100;549
1200;550
3300;551
1000;552
1100;553
2100;554
1500;555
1500;556
1200;557
1200;558
1300;559
1800;560
2900;561
1300;562
3300;563
1600;564
1100;565
1200;566
1300;567
1800;568
1800;569
1300;570
1400;571
1600;572
2600;573
5500;574
800;575
800;576
1000;577
6800;578
1000;579
1000;580
2100;581
2300;582
800;583
900;584
1400;585
1900;586
900;587
1000;588
2400;589
900;590
1500;591
1000;592
2000;593
1000;594
1100;595
1700;596
1600;597
1600;598
2600;599
1000;600
1600;601
1500;602
1000;603
1200;604
1200;605
2700;606
1200;607
1300;608
2700;609
1200;610
1700;611
3900;612
800;613
1400;614
900;615
1400;616
1000;617
1100;618
2500;619
1000;620
1900;621
1000;622
2300;623
900;624
4800;625
1000;626
2100;627
2000;628
900;629
1500;630
1000;631
2100;632
2000;633
1000;634
1000;635
1600;636
1700;637
1200;638
2200;639
1200;640
1700;641
1300;642
1400;643
1900;644
3400;645
1200;646
1200;647
1400;648
1500;649
3100;650
4700;651
800;652
900;653
1900;654
900;655
900;656
1500;657
2500;658
900;659
1400;660
1500;661
1500;662
1400;663
1000;664
1100;665
1600;666
1200;667
1300;668
2300;669
1200;670
1700;671
1800;672
1300;673
1900;674
1900;675
1500;676
2500;677
3300;678
1200;679
1700;680
1200;681
1300;682
1900;683
2800;684
1200;685
1800;686
1400;687
2300;688
1300;689
1400;690
2500;691
1400;692
1900;693
1500;694
1600;695
3600;696
1300;697
1900;698
2500;699
1400;700
5200;701
900;702
900;703
1100;704
1700;705
1200;706
1200;707
2300;708
1200;709
3600;710
1500;711
1500;712
1000;713
1000;714
3400;715
700;716
1300;717
800;718
1400;719
1500;720
1400;721
900;722
7200;723
1000;724
1000;725
2000;726
2400;727
900;728
1000;729
1000;730
1700;731
2500;732
1400;733
1000;734
1400;735
1000;736
2000;737
1100;738
2500;739
900;740
1500;741
1000;742
1600;743
1200;744
2200;745
1200;746
1200;747
1800;748
1300;749
1900;750
3900;751
1100;752
1600;753
1600;754
1100;755
1700;756
1700;757
1300;758
1800;759
3700;760
1000;761
1500;762
1000;763
1600;764
2000;765
1500;766
1000;767
1500;768
1700;769
1200;770
2100;771
1600;772
1100;773
1600;774
1200;775
1400;776
2800;777
1200;778
1300;779
1900;780
3400;781
1200;782
1700;783
2600;784
1000;785
1600;786
1600;787
1200;788
2700;789
1100;790
1200;791
1200;792
1300;793
2900;794
1300;795
1800;796
1300;797
1500;798
1500;799
2600;800
2100;801
1500;802
4500;803
1200;804
1700;805
1200;806
2300;807
1200;808
1800;809
1300;810
1500;811
3300;812
1300;813
1900;814
1400;815
2400;816
3800;817
1100;818
1600;819
1600;820
1100;821
1700;822
1200;823
3700;824
1000;825
1100;826
1200;827
2700;828
1100;829
2200;830
1400;831
1200;832
1900;833
1300;834
1300;835
2400;836
4000;837
1100;838
1200;839
3200;840
1000;841
1300;842
2200;843
3000;844
800;845
900;846
1100;847
2600;848
900;849
1500;850
1000;851
2100;852
1100;853
1600;854
1100;855
1200;856
2200;857
1200;858
3000;859
900;860
1600;861
1600;862
1600;863
3400;864
700;865
1200;866
900;867
7200;868
900;869
2400;870
800;871
900;872
1500;873
1400;874
1000;875
1000;876
1700;877
3000;878
900;879
2000;880
900;881
1500;882
1500;883
1000;884
1000;885
2100;886
1000;887
2600;888
1000;889
1600;890
1100;891
1200;892
1300;893
5700;894
600;895
600;896
1700;897
1200;898
700;899
700;900
800;901
2800;902
600;903
2400;904
1200;905
1700;906
700;907
700;908
1400;909
800;910
1400;911
900;912
2900;913
1200;914
700;915
900;916
1400;917
900;918
1500;919
2800;920
700;921
800;922
1500;923
900;924
1000;925
1100;926
3500;927
800;928
900;929
1000;930
2300;931
1400;932
900;933
900;934
1100;935
3500;936
800;937
1400;938
1800;939
800;940
900;941
1000;942
2400;943
1500;944
1800;945
800;946
1400;947
800;948
2200;949
2100;950
700;951
1100;952
800;953
1700;954
800;955
1300;956
1300;957
800;958
1400;959
1000;960
1500;961
2400;962
1300;963
800;964
1400;965
1900;966
800;967
1400;968
1400;969
1000;970
1500;971
1500;972
2000;973
1400;974
1000;975
2500;976
800;977
1500;978
1400;979
1400;980
1500;981
1000;982
1500;983
1000;984
1700;985
1200;986
2200;987
1100;988
3600;989
900;990
900;991
1000;992
1200;993
1300;994
2300;995
3000;996
1000;997
2000;998
1000;999
1000;1000
1100;1001
1200;1002
1900;1003
1300;1004
1900;1005
2400;1006
1300;1007
3200;1008
1100;1009
1600;1010
1200;1011
2300;1012
6300;1013
1200;1014
1700;1015
1300;1016
1300;1017
1400;1018
2000;1019
2000;1020
1900;1021
2000;1022
1500;1023
1600;1024
4000;1025
2300;1026
1300;1027
3000;1028
1000;1029
1500;1030
1200;1031
1600;1032
1200;1033
1300;1034
4100;1035
1000;1036
1000;1037
1600;1038
1100;1039
2600;1040
1000;1041
1600;1042
2100;1043
1000;1044
1600;1045
1600;1046
1100;1047
1200;1048
1300;1049
3200;1050
1200;1051
1700;1052
1300;1053
2200;1054
1200;1055
2700;1056
1200;1057
1200;1058
2200;1059
1300;1060
1700;1061
1800;1062
2200;1063
1300;1064
1400;1065
1500;1066
1900;1067
3000;1068
1400;1069
1400;1070
2600;1071
1400;1072
1900;1073
5900;1074
600;1075
700;1076
1800;1077
800;1078
800;1079
1800;1080
900;1081
1400;1082
1400;1083
1900;1084
1800;1085
800;1086
1300;1087
800;1088
1300;1089
1800;1090
800;1091
2200;1092
700;1093
1300;1094
900;1095
1900;1096
1800;1097
800;1098
1300;1099
1300;1100
800;1101
1800;1102
900;1103
900;1104
1900;1105
1000;1106
1000;1107
2000;1108
1100;1109
1600;1110
1600;1111
1200;1112
3800;1113
800;1114
800;1115
1000;1116
2400;1117
1300;1118
900;1119
1800;1120
800;1121
900;1122
1600;1123
1500;1124
2000;1125
900;1126
1000;1127
1100;1128
2200;1129
2500;1130
1000;1131
1100;1132
3000;1133
900;1134
900;1135
1500;1136
1000;1137
1100;1138
1800;1139
1200;1140
1300;1141
3200;1142
1200;1143
1700;1144
1700;1145
3900;1146
800;1147
800;1148
1800;1149
800;1150
1800;1151
900;1152
900;1153
2000;1154
900;1155
1100;1156
2100;1157
6800;1158
2000;1159
1500;1160
2300;1161
800;1162
1400;1163
900;1164
900;1165
1000;1166
1600;1167
2500;1168
900;1169
2800;1170
800;1171
900;1172
1500;1173
1000;1174
1500;1175
1900;1176
1900;1177
800;1178
1300;1179
1000;1180
1000;1181
2200;1182
3100;1183
700;1184
800;1185
1800;1186
800;1187
1300;1188
2100;1189
700;1190
1200;1191
800;1192
1300;1193
900;1194
1900;1195
900;1196
1100;1197
2000;1198
1400;1199
1000;1200
2400;1201
900;1202
1500;1203
1000;1204
1100;1205
2600;1206
1000;1207
1100;1208
2100;1209
1100;1210
1600;1211
1100;1212
3100;1213
1000;1214
1600;1215
1100;1216
2900;1217
1000;1218
1500;1219
900;1220
1400;1221
1200;1222
1800;1223
2600;1224
1100;1225
1100;1226
2100;1227
1100;1228
1200;1229
1800;1230
1300;1231
1400;1232
2400;1233
3100;1234
1100;1235
1800;1236
3900;1237
900;1238
1400;1239
900;1240
1000;1241
2000;1242
1000;1243
1500;1244
1100;1245
1200;1246
2200;1247
1100;1248
4600;1249
3800;1250
1500;1251
1000;1252
1500;1253
1500;1254
1600;1255
1500;1256
1100;1257
1100;1258
1200;1259
2200;1260
1200;1261
1300;1262
3100;1263
2000;1264
1000;1265
1100;1266
2100;1267
2500;1268
900;1269
1900;1270
1000;1271
2400;1272
900;1273
900;1274
1100;1275
3600;1276
800;1277
1200;1278
800;1279
1700;1280
800;1281
1300;1282
1300;1283
800;1284
1400;1285
1000;1286
1000;1287
1100;1288
3400;1289
1400;1290
800;1291
900;1292
1500;1293
1000;1294
1100;1295
2900;1296
900;1297
1900;1298
1000;1299
1400;1300
1100;1301
1600;1302
10500;1303
1700;1304
1200;1305
3600;1306
900;1307
1000;1308
1500;1309
1000;1310
1100;1311
1100;1312
3400;1313
1000;1314
1100;1315
1100;1316
2100;1317
1100;1318
1100;1319
2200;1320
1200;1321
2800;1322
1200;1323
1300;1324
2200;1325
2500;1326
1000;1327
1600;1328
2100;1329
1000;1330
1600;1331
1200;1332
1300;1333
2800;1334
1200;1335
1200;1336
1400;1337
2800;1338
1300;1339
1500;1340
2300;1341
1300;1342
2000;1343
1500;1344
1600;1345
2200;1346
2200;1347
4200;1348
1400;1349
2000;1350
2000;1351
3700;1352
1100;1353
1300;1354
1800;1355
1400;1356
2000;1357
2400;1358
1400;1359
2400;1360
2300;1361
1300;1362
1800;1363
1400;1364
1900;1365
1600;1366
3200;1367
1500;1368
2000;1369
1500;1370
2600;1371
4400;1372
1000;1373
1600;1374
1100;1375
1700;1376
2200;1377
1100;1378
1300;1379
1800;1380
1400;1381
1900;1382
1500;1383
2900;1384
1800;1385
1300;1386
1900;1387
1400;1388
2500;1389
1400;1390
2500;1391
3300;1392
1100;1393
1300;1394
4100;1395
800;1396
900;1397
1500;1398
1100;1399
1100;1400
1700;1401
1700;1402
2700;1403
1000;1404
2600;1405
1000;1406
1100;1407
1100;1408
1200;1409
1900;1410
2300;1411
2200;1412
1600;1413
1200;1414
2100;1415
1100;1416
1700;1417
1200;1418
2200;1419
1200;1420
1300;1421
2300;1422
1300;1423
2400;1424
1300;1425
1500;1426
1500;1427
3200;1428
2000;1429
1500;1430
1600;1431
2300;1432
3200;1433
1500;1434
1500;1435
4400;1436
1200;1437
1200;1438
2300;1439
1300;1440
1800;1441
1300;1442
1800;1443
1800;1444
2400;1445
3200;1446
1100;1447
1600;1448
1100;1449
1700;1450
2100;1451
1100;1452
2200;1453
1500;1454
1100;1455
2200;1456
1100;1457
1700;1458
1200;1459
3700;1460
900;1461
1100;1462
3900;1463
700;1464
700;1465
1700;1466
800;1467
1700;1468
700;1469
800;1470
1000;1471
2400;1472
1300;1473
800;1474
900;1475
1400;1476
1000;1477
2000;1478
1000;1479
2000;1480
1000;1481
2100;1482
1100;1483
1600;1484
1200;1485
1200;1486
2600;1487
1100;1488
2500;1489
900;1490
1600;1491
1100;1492
2100;1493
1000;1494
2100;1495
1100;1496
1200;1497
2200;1498
1700;1499
1200;1500
1200;1501
1900;1502
1800;1503
1400;1504
2500;1505
1400;1506
3000;1507
1400;1508
1900;1509
1400;1510
4800;1511
1400;1512
1000;1513
1000;1514
1200;1515
2600;1516
1000;1517
1100;1518
3500;1519
800;1520
1400;1521
1500;1522
1400;1523
900;1524
1600;1525
1500;1526
1000;1527
2900;1528
1000;1529
1500;1530
1000;1531
1700;1532
1100;1533
1200;1534
1400;1535
2400;1536
1300;1537
3400;1538
1100;1539
3100;1540
900;1541
1500;1542
1500;1543
2100;1544
900;1545
1100;1546
2200;1547
1000;1548
1600;1549
1200;1550
1200;1551
2800;1552
1700;1553
1200;1554
2800;1555
1100;1556
1200;1557
1300;1558
1400;1559
2400;1560
1300;1561
1400;1562
2000;1563
2000;1564
1500;1565
2100;1566
5000;1567
1000;1568
1100;1569
1200;1570
1300;1571
3400;1572
1200;1573
1200;1574
1300;1575
1900;1576
1400;1577
3500;1578
1200;1579
2700;1580
1700;1581
1600;1582
1100;1583
1700;1584
1200;1585
1300;1586
1400;1587
2000;1588
2500;1589
1400;1590
1500;1591
2100;1592
1600;1593
10900;1594
2200;1595
1800;1596
1900;1597
2300;1598
2400;1599
4600;1600
1400;1601
3300;1602
1300;1603
3500;1604
900;1605
1100;1606
2200;1607
1500;1608
2900;1609
800;1610
1400;1611
900;1612
1900;1613
900;1614
1400;1615
1000;1616
1900;1617
1000;1618
2400;1619
900;1620
900;1621
1500;1622
1100;1623
1600;1624
1700;1625
1200;1626
2200;1627
1200;1628
2200;1629
1200;1630
1700;1631
3100;1632
1000;1633
1100;1634
1200;1635
1200;1636
3200;1637
1100;1638
1600;1639
1600;1640
1500;1641
1500;1642
2900;1643
900;1644
1000;1645
1500;1646
1100;1647
1600;1648
1200;1649
2700;1650
1100;1651
1200;1652
1200;1653
2300;1654
2600;1655
1000;1656
1200;1657
1300;1658
2300;1659
2200;1660
1200;1661
1700;1662
1200;1663
3600;1664
900;1665
1000;1666
1200;1667
2600;1668
1000;1669
1100;1670
1800;1671
2100;1672
1100;1673
2200;1674
1200;1675
1300;1676
3500;1677
900;1678
1600;1679
1100;1680
1200;1681
1300;1682
1300;1683
3200;1684
1200;1685
1300;1686
3100;1687
1000;1688
1700;1689
1200;1690
2200;1691
1100;1692
1200;1693
2200;1694
1200;1695
1800;1696
1300;1697
2100;1698
1900;1699
2400;1700
1700;1701
1200;1702
1400;1703
2000;1704
2000;1705
1900;1706
1400;1707
4300;1708
1100;1709
1400;1710
1800;1711
1400;1712
1400;1713
3300;1714
1300;1715
1300;1716
3800;1717
2400;1718
900;1719
1500;1720
1500;1721
1000;1722
1700;1723
1100;1724
1600;1725
1200;1726
1600;1727
1300;1728
2300;1729
3100;1730
900;1731
1100;1732
2000;1733
2000;1734
1000;1735
1000;1736
2100;1737
1600;1738
1100;1739
1700;1740
1200;1741
1200;1742
2800;1743
1200;1744
1700;1745
2100;1746
2100;1747
1000;1748
1200;1749
1700;1750
1300;1751
2200;1752
1200;1753
1800;1754
1700;1755
1400;1756
2300;1757
1300;1758
1400;1759
1600;1760
2500;1761
2500;1762
3200;1763
1200;1764
1700;1765
3600;1766
900;1767
1400;1768
1000;1769
1100;1770
1200;1771
1200;1772
3500;1773
1000;1774
1500;1775
1100;1776
1600;1777
1700;1778
1200;1779
1300;1780
3200;1781
1000;1782
1100;1783
1300;1784
1800;1785
2600;1786
1600;1787
1100;1788
1300;1789
2300;1790
1200;1791
1800;1792
3300;1793
2000;1794
1000;1795
1100;1796
1600;1797
2100;1798
1000;1799
1600;1800
1100;1801
1100;1802
1800;1803
1800;1804
1300;1805
1400;1806
1500;1807
2500;1808
1500;1809
1500;1810
3500;1811
1400;1812
1500;1813
2500;1814
2000;1815
2000;1816
1500;1817
1600;1818
2700;1819
1600;1820
3300;1821
1400;1822
2100;1823
2200;1824
1600;1825
1700;1826
3300;1827
1600;1828
1700;1829
2800;1830
2100;1831
5900;1832
900;1833
1000;1834
1900;1835
1100;1836
2700;1837
1000;1838
1200;1839
1800;1840
2200;1841
1200;1842
1700;1843
1200;1844
2200;1845
1100;1846
2600;1847
1100;1848
1700;1849
1200;1850
1200;1851
1300;1852
3600;1853
1000;1854
1700;1855
1700;1856
1600;1857
1200;1858
1200;1859
4300;1860
900;1861
1400;1862
900;1863
1000;1864
2000;1865
1000;1866
1100;1867
2100;1868
1100;1869
1200;1870
1800;1871
1300;1872
5900;1873
2700;1874
1100;1875
1700;1876
1100;1877
1300;1878
1500;1879
3300;1880
1200;1881
1800;1882
3600;1883
900;1884
9400;1885
1400;1886
1700;1887
1200;1888
1800;1889
2700;1890
1200;1891
1800;1892
2500;1893
1000;1894
1200;1895
1200;1896
1300;1897
1800;1898
1400;1899
3200;1900
1700;1901
2100;1902
1100;1903
2500;1904
1000;1905
2000;1906
1000;1907
1500;1908
2400;1909
900;1910
1500;1911
1400;1912
1000;1913
2000;1914
1000;1915
2000;1916
1000;1917
1100;1918
2500;1919
1000;1920
1600;1921
1500;1922
1100;1923
1200;1924
2100;1925
1200;1926
2100;1927
2100;1928
1100;1929
1700;1930
1200;1931
1300;1932
1400;1933
1500;1934
3900;1935
1200;1936
2100;1937
2000;1938
1000;1939
1600;1940
1200;1941
1300;1942
1300;1943
2400;1944
2300;1945
2200;1946
1200;1947
2200;1948
1300;1949
1800;1950
1300;1951
1900;1952
1400;1953
1500;1954
2500;1955
1500;1956
1600;1957
1700;1958
1800;1959
2300;1960
5200;1961
1300;1962
1400;1963
1500;1964
3100;1965
3300;1966
1200;1967
1700;1968
1300;1969
2300;1970
1700;1971
1200;1972
1300;1973
2400;1974
1400;1975
2400;1976
1300;1977
1400;1978
2500;1979
1900;1980
2800;1981
1200;1982
1300;1983
2300;1984
1300;1985
1400;1986
1500;1987
1600;1988
2700;1989
2600;1990
2400;1991
1400;1992
2900;1993
1300;1994
1900;1995
1400;1996
2000;1997
1500;1998
2600;1999
2400;2000
1500;2001
1600;2002
2600;2003
1500;2004
2000;2005
1600;2006
2600;2007
3700;2008
1200;2009
1700;2010
1200;2011
1300;2012
1500;2013
1500;2014
3000;2015
2400;2016
1300;2017
1400;2018
3700;2019
1200;2020
2200;2021
1200;2022
1800;2023
1300;2024
1900;2025
1500;2026
1500;2027
2200;2028
1600;2029
1700;2030
4600;2031
1400;2032
1400;2033
2500;2034
2300;2035
1300;2036
2000;2037
1400;2038
2500;2039
1300;2040
1900;2041
1500;2042
2600;2043
2900;2044
1300;2045
1400;2046
1500;2047
2600;2048
2000;2049
2400;2050
1400;2051
1500;2052
1600;2053
2200;2054
1700;2055
4600;2056
1300;2057
1900;2058
1400;2059
1900;2060
1500;2061
2600;2062
2000;2063
2000;2064
1900;2065
1400;2066
2500;2067
1500;2068
2500;2069
1500;2070
1500;2071
1700;2072
2300;2073
2800;2074
1700;2075
4000;2076
1400;2077
1500;2078
2500;2079
1500;2080
2000;2081
1600;2082
2600;2083
2000;2084
1500;2085
1600;2086
2300;2087
1800;2088
2300;2089
3600;2090
1500;2091
1700;2092
2800;2093
1600;2094
2300;2095
2700;2096
4100;2097
1300;2098
1400;2099
2000;2100
2000;2101
1900;2102
2500;2103
1400;2104
1900;2105
1500;2106
1600;2107
3200;2108
1500;2109
2000;2110
1600;2111
2100;2112
2600;2113
2500;2114
1500;2115
1500;2116
1700;2117
1800;2118
4800;2119
1400;2120
1500;2121
2100;2122
1600;2123
1700;2124
1700;2125
3300;2126
1700;2127
1700;2128
4200;2129
1500;2130
2500;2131
1500;2132
1600;2133
2200;2134
2700;2135
1600;2136
2700;2137
1600;2138
2200;2139
2300;2140
1600;2141
2100;2142
2400;2143
2900;2144
1700;2145
2400;2146
2400;2147
1900;2148
2400;2149
2000;2150
5200;2151
1500;2152
2500;2153
1500;2154
2100;2155
2100;2156
2100;2157
1600;2158
1700;2159
5500;2160
1100;2161
1200;2162
2300;2163
1300;2164
1300;2165
1400;2166
2000;2167
3000;2168
1300;2169
1900;2170
2800;2171
1300;2172
1400;2173
1400;2174
1500;2175
10200;2176
1700;2177
4100;2178
1300;2179
1400;2180
1500;2181
3500;2182
1400;2183
1900;2184
1400;2185
2000;2186
1500;2187
2200;2188
2100;2189
2600;2190
1500;2191
1700;2192
3000;2193
2600;2194
1600;2195
1600;2196
2200;2197
2600;2198
1600;2199
2200;2200
2200;2201
5500;2202
1100;2203
1100;2204
1200;2205
1800;2206
2700;2207
1100;2208
2100;2209
1100;2210
1700;2211
1200;2212
1900;2213
2300;2214
1200;2215
1800;2216
1300;2217
1400;2218
2000;2219
1600;2220
2600;2221
1600;2222
1600;2223
2700;2224
1600;2225
2700;2226
1600;2227
1700;2228
2300;2229
1800;2230
1900;2231
3500;2232
1800;2233
2300;2234
2400;2235
4300;2236
2000;2237
1500;2238
1600;2239
1600;2240
2700;2241
1700;2242
1900;2243
2400;2244
3400;2245
1700;2246
2300;2247
1800;2248
2300;2249
2900;2250
3200;2251
1600;2252
3600;2253
1400;2254
1900;2255
1500;2256
3500;2257
1300;2258
1400;2259
1500;2260
1600;2261
3600;2262
1400;2263
2100;2264
1400;2265
2400;2266
1500;2267
1500;2268
4200;2269
1200;2270
1300;2271
1900;2272
1400;2273
1400;2274
1500;2275
3900;2276
1300;2277
3200;2278
1000;2279
1700;2280
1200;2281
2200;2282
1200;2283
1800;2284
1300;2285
1400;2286
1500;2287
1500;2288
2100;2289
1700;2290
2200;2291
2100;2292
2700;2293
2100;2294
1700;2295
2200;2296
2200;2297
3700;2298
1500;2299
2100;2300
3800;2301
1200;2302
3500;2303
900;2304
2400;2305
800;2306
1400;2307
1500;2308
900;2309
1000;2310
1100;2311
2600;2312
1900;2313
900;2314
1400;2315
1000;2316
1200;2317
1300;2318
1400;2319
1400;2320
4300;2321
1500;2322
1500;2323
1100;2324
1100;2325
1800;2326
1200;2327
1800;2328
2300;2329
1300;2330
1800;2331
1300;2332
1400;2333
2500;2334
3400;2335
1100;2336
1600;2337
1200;2338
2300;2339
1200;2340
1300;2341
4300;2342
900;2343
1100;2344
1400;2345
2100;2346
2100;2347
1000;2348
1500;2349
2000;2350
1400;2351
900;2352
1600;2353
1500;2354
1100;2355
2200;2356
1100;2357
1200;2358
2300;2359
1200;2360
1800;2361
3200;2362
1000;2363
1600;2364
1100;2365
1200;2366
1800;2367
1900;2368
1700;2369
1300;2370
1800;2371
3500;2372
1000;2373
1100;2374
1100;2375
1800;2376
1300;2377
1800;2378
1800;2379
1400;2380
2800;2381
2600;2382
1000;2383
1100;2384
1700;2385
2600;2386
1100;2387
1700;2388
1200;2389
1700;2390
1300;2391
2200;2392
1200;2393
2200;2394
4000;2395
800;2396
1000;2397
1900;2398
900;2399
1500;2400
1500;2401
1800;2402
1300;2403
900;2404
1900;2405
900;2406
1400;2407
900;2408
1100;2409
4200;2410
600;2411
1100;2412
700;2413
1600;2414
1200;2415
700;2416
800;2417
2300;2418
1200;2419
2200;2420
1000;2421
1000;2422
2000;2423
1000;2424
2500;2425
1800;2426
800;2427
1000;2428
1500;2429
2800;2430
700;2431
800;2432
1400;2433
1900;2434
900;2435
1900;2436
800;2437
900;2438
1000;2439
1600;2440
2400;2441
900;2442
1000;2443
1100;2444
1200;2445
2300;2446
1200;2447
1800;2448
2600;2449
1200;2450
1800;2451
3400;2452
900;2453
1900;2454
800;2455
1000;2456
2900;2457
700;2458
900;2459
1900;2460
1400;2461
900;2462
1000;2463
1500;2464
2000;2465
1000;2466
16400;2467
1100;2468
1600;2469
1200;2470
2300;2471
1600;2472
1200;2473
1700;2474
1200;2475
1400;2476
1500;2477
2000;2478
2500;2479
1500;2480
3400;2481
1300;2482
1300;2483
2300;2484
3900;2485
900;2486
1400;2487
1000;2488
1100;2489
1700;2490
1600;2491
2100;2492
1100;2493
1100;2494
2700;2495
1000;2496
4900;2497
1600;2498
1100;2499
2400;2500
1100;2501
1200;2502
2300;2503
1200;2504
4300;2505
700;2506
900;2507
1800;2508
900;2509
1400;2510
1300;2511
900;2512
1000;2513
2000;2514
2000;2515
1000;2516
1500;2517
1000;2518
2400;2519
1800;2520
800;2521
900;2522
1500;2523
1000;2524
2000;2525
1000;2526
3300;2527
800;2528
900;2529
1000;2530
2000;2531
1400;2532
900;2533
1500;2534
1000;2535
1600;2536
1600;2537
1200;2538
1700;2539
2600;2540
1100;2541
1200;2542
1200;2543
1300;2544
2800;2545
1200;2546
2200;2547
4600;2548
600;2549
700;2550
1700;2551
1100;2552
700;2553
